time	Temp	HeatFlow
330.25	270.15	0.39872
331.25	270.73	0.36571
332.25	271.31	0.34439
333.25	271.90	0.33970
334.25	272.48	0.33990
335.25	273.06	0.34205
336.25	273.64	0.34421
337.25	274.23	0.34638
338.25	274.81	0.34757
339.25	275.40	0.34875
340.25	275.98	0.34994
341.25	276.56	0.34916
342.25	277.15	0.34445
343.25	277.73	0.33678
344.25	278.32	0.32910
345.25	278.91	0.32338
346.25	279.49	0.31667
347.25	280.08	0.31193
348.25	280.66	0.30619
349.25	281.25	0.30143
350.25	281.84	0.29766
351.25	282.42	0.29685
352.25	283.01	0.29505
353.25	283.59	0.29226
354.25	284.17	0.29144
355.25	284.75	0.28864
356.25	285.34	0.28684
357.25	285.92	0.28403
358.25	286.50	0.28023
359.25	287.08	0.27841
360.25	287.66	0.27759
361.25	288.25	0.27478
362.25	288.82	0.26897
363.25	289.41	0.26714
364.25	289.99	0.26531
365.25	290.57	0.26148
366.25	291.16	0.25665
367.25	291.74	0.25182
368.25	292.32	0.24798
369.25	292.89	0.24413
370.25	293.48	0.23928
371.25	294.06	0.23542
372.25	294.64	0.23256
373.25	295.22	0.22769
374.25	295.80	0.22382
375.25	296.39	0.21894
376.25	296.97	0.21305
377.25	297.55	0.20715
378.25	298.13	0.20125
379.25	298.72	0.19735
380.25	299.30	0.19143
381.25	299.88	0.18550
382.25	300.47	0.17755
383.25	301.05	0.16858
384.25	301.63	0.16061
385.25	302.22	0.14960
386.25	302.81	0.14059
387.25	303.39	0.13056
388.25	303.97	0.11951
389.25	304.55	0.10844
390.25	305.14	0.09735
391.25	305.72	0.08524
392.25	306.30	0.07311
393.25	306.88	0.06198
394.25	307.47	0.04880
395.25	308.05	0.03459
396.25	308.64	0.01833
397.25	309.23	0.00102
398.25	309.81	-0.0184
399.25	310.40	-0.0377
400.25	310.98	-0.0592
401.25	311.56	-0.0797
402.25	312.14	-0.1012
403.25	312.72	-0.1248
404.25	313.31	-0.1505
405.25	313.89	-0.1772
406.25	314.47	-0.2050
407.25	315.06	-0.2338
408.25	315.64	-0.2648
409.25	316.21	-0.2988
410.25	316.80	-0.3319
411.25	317.38	-0.3682
412.25	317.96	-0.4085
413.25	318.54	-0.4490
414.25	319.12	-0.4915
415.25	319.69	-0.5372
416.25	320.27	-0.5830
417.25	320.86	-0.6309
418.25	321.44	-0.6820
419.25	322.01	-0.7372
420.25	322.58	-0.7946
421.25	323.16	-0.8531
422.25	323.73	-0.9149
423.25	324.31	-0.9798
424.25	324.88	-1.0479
425.25	325.45	-1.1212
426.25	326.03	-1.1968
427.25	326.59	-1.2756
428.25	327.16	-1.3555
429.25	327.73	-1.4397
430.25	328.30	-1.5272
431.25	328.87	-1.6179
432.25	329.44	-1.7139
433.25	330.01	-1.8132
434.25	330.58	-1.9158
435.25	331.15	-2.0227
436.25	331.72	-2.1339
437.25	332.29	-2.2495
438.25	332.86	-2.3705
439.25	333.42	-2.4916
440.25	333.98	-2.6171
441.25	334.55	-2.7469
442.25	335.12	-2.8801
443.25	335.68	-3.0188
444.25	336.24	-3.1628
445.25	336.81	-3.3103
446.25	337.37	-3.4632
447.25	337.94	-3.6216
448.25	338.50	-3.7834
449.25	339.06	-3.9496
450.25	339.62	-4.1192
451.25	340.19	-4.2944
452.25	340.75	-4.4751
453.25	341.31	-4.6623
454.25	341.87	-4.8520
455.25	342.43	-5.0483
456.25	342.99	-5.2501
457.25	343.55	-5.4576
458.25	344.10	-5.6706
459.25	344.66	-5.8935
460.25	345.22	-6.1242
461.25	345.77	-6.3625
462.25	346.33	-6.6109
463.25	346.88	-6.8681
464.25	347.43	-7.1363
465.25	347.97	-7.4063
466.25	348.53	-7.6783
467.25	349.07	-7.9557
468.25	349.62	-8.2363
469.25	350.17	-8.5254
470.25	350.71	-8.8231
471.25	351.26	-9.1325
472.25	351.80	-9.4526
473.25	352.35	-9.7844
474.25	352.88	-10.124
475.25	353.43	-10.469
476.25	353.97	-10.816
477.25	354.51	-11.167
478.25	355.04	-11.518
479.25	355.58	-11.862
480.25	356.12	-12.222
481.25	356.66	-12.605
482.25	357.18	-12.980
483.25	357.72	-13.356
484.25	358.25	-13.749
485.25	358.78	-14.146
486.25	359.32	-14.553
487.25	359.85	-14.989
488.25	360.38	-15.432
489.25	360.91	-15.863
490.25	361.45	-16.299
491.25	361.98	-16.746
492.25	362.51	-17.198
493.25	363.04	-17.658
494.25	363.57	-18.126
495.25	364.10	-18.610
496.25	364.63	-19.108
497.25	365.16	-19.624
498.25	365.67	-20.178
499.25	366.19	-20.764
500.25	366.70	-21.363
501.25	367.21	-21.976
502.25	367.72	-22.607
503.25	368.22	-23.260
504.25	368.72	-23.916
505.25	369.23	-24.571
506.25	369.73	-25.223
507.25	370.24	-25.849
508.25	370.74	-26.522
509.25	371.23	-27.336
510.25	371.71	-28.155
511.25	372.23	-28.527
512.25	372.89	-27.515
513.25	373.73	-24.961
514.25	374.65	-21.880
515.25	375.57	-18.954
516.25	376.46	-16.355
517.25	377.33	-14.092
518.25	378.17	-12.135
519.25	378.97	-10.445
520.25	379.76	-8.9874
521.25	380.52	-7.7306
522.25	381.26	-6.6456
523.25	381.98	-5.7131
524.25	382.69	-4.9066
525.25	383.39	-4.2099
526.25	384.07	-3.6082
527.25	384.75	-3.0886
528.25	385.42	-2.6416
529.25	386.08	-2.2575
530.25	386.73	-1.9257
531.25	387.37	-1.6387
532.25	388.01	-1.3901
533.25	388.64	-1.1746
534.25	389.27	-0.9890
535.25	389.90	-0.8279
536.25	390.52	-0.6903
537.25	391.14	-0.5718
538.25	391.75	-0.4673
539.25	392.36	-0.3777
540.25	392.97	-0.2998
541.25	393.58	-0.2315
542.25	394.18	-0.1739
543.25	394.79	-0.1227
544.25	395.39	-0.0779
545.25	395.99	-0.0395
546.25	396.59	-0.0075
547.25	397.19	0.02347
548.25	397.79	0.05014
549.25	398.38	0.07148
550.25	398.98	0.09068
551.25	399.57	0.10882
552.25	400.16	0.12376
553.25	400.76	0.13336
554.25	401.36	0.14296
555.25	401.96	0.15256
556.25	402.55	0.16110
557.25	403.13	0.16643
558.25	403.73	0.17070
559.25	404.32	0.17604
560.25	404.92	0.18137
561.25	405.51	0.18350
562.25	406.10	0.18457
563.25	406.69	0.18564
564.25	407.28	0.18777
565.25	407.87	0.18884
566.25	408.46	0.19097
567.25	409.06	0.19417
568.25	409.65	0.19631
569.25	410.25	0.19844
570.25	410.85	0.19844
571.25	411.44	0.19844
572.25	412.02	0.19737
573.25	412.61	0.19524
574.25	413.20	0.19524
575.25	413.79	0.19417
576.25	414.38	0.19524
577.25	414.97	0.19631
578.25	415.56	0.19737
579.25	416.15	0.19631
580.25	416.75	0.19524
581.25	417.34	0.19524
582.25	417.93	0.19311
583.25	418.52	0.19204
584.25	419.12	0.19097
585.25	419.71	0.18884
586.25	420.30	0.18564
587.25	420.90	0.18244
588.25	421.49	0.18030
589.25	422.09	0.17817
590.25	422.68	0.17497
591.25	423.27	0.17283
592.25	423.86	0.16963
593.25	424.46	0.16537
594.25	425.06	0.16217
595.25	425.65	0.16110
596.25	426.24	0.15790
597.25	426.84	0.15576
598.25	427.43	0.15363
599.25	428.02	0.15043
600.25	428.62	0.14830
601.25	429.21	0.14616
602.25	429.81	0.14403
603.25	430.40	0.14403
604.25	431.00	0.14190
605.25	431.59	0.13976
606.25	432.19	0.13763
607.25	432.79	0.13443
608.25	433.39	0.13443
609.25	433.98	0.13443
610.25	434.57	0.13229
611.25	435.17	0.13016
612.25	435.76	0.12909
613.25	436.36	0.12803
614.25	436.95	0.12696
615.25	437.54	0.12483
616.25	438.14	0.12376
617.25	438.73	0.12483
618.25	439.34	0.12376
619.25	439.93	0.12162
620.25	440.53	0.11736
621.25	441.12	0.11309
622.25	441.71	0.10989
623.25	442.31	0.10882
624.25	442.91	0.10882
625.25	443.50	0.10775
626.25	444.10	0.10562
627.25	444.69	0.10455
628.25	445.28	0.10455
629.25	445.88	0.10242
630.25	446.47	0.10029
631.25	447.05	0.09922
632.25	447.65	0.10029
633.25	448.25	0.10135
634.25	448.84	0.10455
635.25	449.43	0.10775
636.25	450.03	0.10882
637.25	450.63	0.10775
638.25	451.22	0.10775
639.25	451.81	0.10562
640.25	452.41	0.10242
641.25	453.00	0.10135
642.25	453.60	0.10029
643.25	454.19	0.09922
644.25	454.79	0.09815
645.25	455.38	0.09602
646.25	455.97	0.09602
647.25	456.57	0.09495
648.25	457.16	0.09602
649.25	457.76	0.09815
650.25	458.35	0.09922
651.25	458.94	0.10029
652.25	459.54	0.10242
653.25	460.13	0.10242
654.25	460.72	0.10135
655.25	461.32	0.10135
656.25	461.91	0.10242
657.25	462.50	0.10242
658.25	463.10	0.10135
659.25	463.69	0.10135
660.25	464.29	0.10242
661.25	464.88	0.10349
662.25	465.47	0.10349
663.25	466.06	0.10455
664.25	466.66	0.10775
665.25	467.25	0.11096
666.25	467.84	0.11202
667.25	468.44	0.11416
668.25	469.03	0.11629
669.25	469.63	0.11842
670.25	470.22	0.11949
671.25	470.82	0.11949
672.25	471.42	0.11949
673.25	472.01	0.11949
674.25	472.61	0.12162
675.25	473.21	0.12056
676.25	473.80	0.11202
677.25	474.40	0.09068
678.25	475.00	0.06828
679.25	475.59	0.05441
680.25	476.20	0.04481
681.25	476.79	0.03841
682.25	477.39	0.03521
683.25	477.99	0.03307
684.25	478.60	0.03201
