time	Temp	HeatFlow
560	428.34	-1.1021
561	428.93	-1.1064
562	429.52	-1.1096
563	430.11	-1.1117
564	430.71	-1.1138
565	431.30	-1.1149
566	431.88	-1.1170
567	432.47	-1.1192
568	433.06	-1.1192
569	433.65	-1.1224
570	434.24	-1.1245
571	434.83	-1.1256
572	435.42	-1.1266
573	436.01	-1.1277
574	436.60	-1.1298
575	437.20	-1.1309
576	437.79	-1.1330
577	438.38	-1.1384
578	438.97	-1.1448
579	439.56	-1.1480
580	440.16	-1.1501
581	440.76	-1.1501
582	441.35	-1.1501
583	441.94	-1.1512
584	442.53	-1.1512
585	443.12	-1.1512
586	443.71	-1.1490
587	444.30	-1.1480
588	444.89	-1.1448
589	445.48	-1.1426
590	446.07	-1.1416
591	446.67	-1.1437
592	447.25	-1.1448
593	447.84	-1.1448
594	448.44	-1.1437
595	449.03	-1.1458
596	449.62	-1.1480
597	450.21	-1.1490
598	450.80	-1.1512
599	451.39	-1.1512
600	451.99	-1.1522
601	452.57	-1.1533
602	453.16	-1.1554
603	453.76	-1.1565
604	454.35	-1.1597
605	454.93	-1.1629
606	455.53	-1.1640
607	456.11	-1.1672
608	456.70	-1.1704
609	457.29	-1.1746
610	457.88	-1.1800
611	458.47	-1.1906
612	459.06	-1.2066
613	459.64	-1.2290
614	460.23	-1.2707
615	460.81	-1.3592
616	461.38	-1.5683
617	461.92	-2.0612
618	462.42	-2.8518
619	462.91	-3.7426
620	463.40	-4.6271
621	463.89	-5.5030
622	464.38	-6.3543
623	464.87	-7.1556
624	465.37	-7.8896
625	465.87	-8.5617
626	466.38	-9.1976
627	466.89	-9.8057
628	467.40	-10.371
629	467.92	-10.913
630	468.44	-11.464
631	468.96	-11.998
632	469.49	-12.486
633	470.01	-12.914
634	470.55	-13.301
635	471.08	-13.680
636	471.61	-14.043
637	472.16	-14.339
638	472.72	-14.465
639	473.30	-14.330
640	473.90	-14.095
641	474.50	-13.972
642	475.09	-13.971
643	475.66	-14.070
644	476.23	-14.247
645	476.79	-14.486
646	477.34	-14.776
647	477.89	-15.105
648	478.43	-15.462
649	478.97	-15.847
650	479.51	-16.252
651	480.05	-16.672
652	480.59	-17.103
653	481.13	-17.545
654	481.66	-17.995
655	482.20	-18.449
656	482.73	-18.901
657	483.27	-19.349
658	483.81	-19.793
659	484.35	-20.231
660	484.89	-20.655
661	485.43	-21.052
662	485.97	-21.406
663	486.53	-21.670
664	487.12	-21.597
665	487.80	-20.590
666	488.59	-18.567
667	489.44	-16.177
668	490.28	-13.893
669	491.11	-11.873
670	491.91	-10.144
671	492.69	-8.6823
672	493.44	-7.4543
673	494.17	-6.4258
674	494.88	-5.5638
675	495.58	-4.8394
676	496.26	-4.2313
677	496.92	-3.7202
678	497.58	-3.2935
679	498.24	-2.9329
680	498.88	-2.6309
681	499.52	-2.3802
682	500.15	-2.1700
683	500.77	-1.9929
684	501.40	-1.8446
685	502.02	-1.7198
686	502.64	-1.6131
687	503.25	-1.5214
688	503.86	-1.4446
689	504.47	-1.3805
690	505.08	-1.3261
691	505.68	-1.2803
692	506.29	-1.2418
693	506.89	-1.2098
694	507.48	-1.1821
695	508.09	-1.1586
696	508.69	-1.1373
697	509.29	-1.1192
698	509.89	-1.1042
699	510.48	-1.0904
700	511.08	-1.0797
701	511.68	-1.0701
702	512.27	-1.0605
703	512.87	-1.0530
704	513.46	-1.0434
705	514.05	-1.0317
705.75	514.49	-1.0253
