time	Temp	HeatFlow
170.75	146.92	-0.3061
171.75	147.47	-0.3107
172.75	148.03	-0.3152
173.75	148.58	-0.3207
174.75	149.14	-0.3261
175.75	149.70	-0.3316
176.75	150.25	-0.3361
177.75	150.81	-0.3407
178.75	151.36	-0.3462
179.75	151.91	-0.3507
180.75	152.47	-0.3562
181.75	153.03	-0.3617
182.75	153.59	-0.3662
183.75	154.14	-0.3717
184.75	154.70	-0.3754
185.75	155.25	-0.3809
186.75	155.81	-0.3882
187.75	156.37	-0.3946
188.75	156.92	-0.4001
189.75	157.47	-0.4056
190.75	158.03	-0.4093
191.75	158.59	-0.4139
192.75	159.15	-0.4203
193.75	159.70	-0.4267
194.75	160.26	-0.4331
195.75	160.82	-0.4404
196.75	161.37	-0.4487
197.75	161.94	-0.4560
198.75	162.50	-0.4624
199.75	163.06	-0.4707
200.75	163.62	-0.4789
201.75	164.18	-0.4863
202.75	164.75	-0.4918
203.75	165.31	-0.4992
204.75	165.88	-0.5074
205.75	166.44	-0.5157
206.75	167.00	-0.5222
207.75	167.57	-0.5305
208.75	168.13	-0.5379
209.75	168.69	-0.5443
210.75	169.25	-0.5508
211.75	169.82	-0.5564
212.75	170.38	-0.5629
213.75	170.93	-0.5694
214.75	171.50	-0.5741
215.75	172.06	-0.5788
216.75	172.62	-0.5835
217.75	173.17	-0.5883
218.75	173.74	-0.5921
219.75	174.30	-0.5986
220.75	174.86	-0.6060
221.75	175.42	-0.6117
222.75	175.99	-0.6164
223.75	176.54	-0.6220
224.75	177.10	-0.6277
225.75	177.67	-0.6324
226.75	178.23	-0.6372
227.75	178.80	-0.6410
228.75	179.36	-0.6449
229.75	179.91	-0.6487
230.75	180.48	-0.6526
231.75	181.04	-0.6573
232.75	181.61	-0.6612
233.75	182.17	-0.6651
234.75	182.73	-0.6680
235.75	183.29	-0.6701
236.75	183.86	-0.6739
237.75	184.43	-0.6787
238.75	185.00	-0.6835
239.75	185.56	-0.6892
240.75	186.13	-0.6950
241.75	186.69	-0.7007
242.75	187.26	-0.7046
243.75	187.82	-0.7085
244.75	188.39	-0.7124
245.75	188.95	-0.7172
246.75	189.52	-0.7220
247.75	190.09	-0.7278
248.75	190.65	-0.7354
249.75	191.22	-0.7439
250.75	191.78	-0.7533
251.75	192.36	-0.7609
252.75	192.93	-0.7685
253.75	193.50	-0.7780
254.75	194.07	-0.7866
255.75	194.64	-0.7942
256.75	195.22	-0.8018
257.75	195.78	-0.8104
258.75	196.35	-0.8190
259.75	196.93	-0.8285
260.75	197.50	-0.8389
261.75	198.07	-0.8494
262.75	198.64	-0.8589
263.75	199.21	-0.8675
264.75	199.78	-0.8771
265.75	200.36	-0.8875
266.75	200.93	-0.8971
267.75	201.50	-0.9058
268.75	202.07	-0.9172
269.75	202.64	-0.9286
270.75	203.21	-0.9391
271.75	203.79	-0.9497
272.75	204.36	-0.9612
273.75	204.93	-0.9726
274.75	205.51	-0.9841
275.75	206.09	-0.9975
276.75	206.66	-1.0099
277.75	207.24	-1.0205
278.75	207.81	-1.0321
279.75	208.39	-1.0445
280.75	208.97	-1.0570
281.75	209.55	-1.0686
282.75	210.13	-1.0793
283.75	210.71	-1.0909
284.75	211.28	-1.1034
285.75	211.86	-1.1159
286.75	212.44	-1.1266
287.75	213.02	-1.1374
288.75	213.60	-1.1471
289.75	214.17	-1.1569
290.75	214.75	-1.1612
291.75	215.32	-1.1589
292.75	215.89	-1.1445
293.75	216.46	-1.1282
294.75	217.04	-1.1473
295.75	217.60	-1.2187
296.75	218.16	-1.3658
297.75	218.70	-1.6522
298.75	219.23	-2.1144
299.75	219.74	-2.7555
300.75	220.21	-3.5644
301.75	220.66	-4.5235
302.75	221.08	-5.6066
303.75	221.50	-6.7878
304.75	221.90	-8.0464
305.75	222.29	-9.3675
306.75	222.66	-10.736
307.75	223.03	-12.144
308.75	223.39	-13.580
309.75	223.75	-15.030
310.75	224.11	-16.487
311.75	224.46	-17.942
312.75	224.82	-19.390
313.75	225.17	-20.843
314.75	225.53	-22.311
315.75	225.87	-23.778
316.75	226.23	-25.231
317.75	226.58	-26.667
318.75	226.93	-28.077
319.75	227.30	-29.422
320.75	227.68	-30.638
321.75	228.08	-31.654
322.75	228.53	-32.351
323.75	229.03	-32.650
324.75	229.60	-32.483
325.75	230.24	-31.726
326.75	230.97	-30.244
327.75	231.82	-28.053
328.75	232.72	-25.493
329.75	233.65	-22.959
330.75	234.55	-20.620
331.75	235.42	-18.524
332.75	236.27	-16.675
333.75	237.11	-15.052
334.75	237.91	-13.630
335.75	238.68	-12.387
336.75	239.44	-11.301
337.75	240.18	-10.351
338.75	240.91	-9.5183
339.75	241.63	-8.7896
340.75	242.33	-8.1503
341.75	243.02	-7.5902
342.75	243.69	-7.0979
343.75	244.36	-6.6652
344.75	245.03	-6.2864
345.75	245.68	-5.9548
346.75	246.33	-5.6639
347.75	246.98	-5.4071
348.75	247.61	-5.1834
349.75	248.25	-4.9873
350.75	248.88	-4.8139
351.75	249.50	-4.6623
352.75	250.13	-4.5307
353.75	250.75	-4.4162
354.75	251.37	-4.3150
355.75	251.99	-4.2281
356.75	252.60	-4.1507
357.75	253.20	-4.0838
358.75	253.80	-4.0254
359.75	254.40	-3.9747
360.75	255.00	-3.9317
361.75	255.60	-3.8944
362.75	256.19	-3.8627
363.75	256.80	-3.8370
364.75	257.40	-3.8160
365.75	257.98	-3.7958
366.75	258.57	-3.7796
367.75	259.16	-3.7662
368.75	259.76	-3.7577
369.75	260.34	-3.7510
370.75	260.93	-3.7444
371.75	261.52	-3.7417
372.75	262.10	-3.7418
373.75	262.69	-3.7439
374.75	263.28	-3.7461
375.75	263.86	-3.7491
376.75	264.45	-3.7542
377.75	265.03	-3.7592
378.75	265.62	-3.7653
379.75	266.20	-3.7722
380.75	266.78	-3.7792
381.75	267.36	-3.7882
382.75	267.95	-3.7982
383.75	268.54	-3.8092
384.75	269.12	-3.8201
385.75	269.70	-3.8292
386.75	270.28	-3.8382
387.75	270.86	-3.8492
388.75	271.45	-3.8622
389.75	272.03	-3.8752
390.75	272.62	-3.8893
391.75	273.20	-3.9023
392.75	273.79	-3.9164
393.75	274.37	-3.9285
394.75	274.95	-3.9396
395.75	275.53	-3.9508
396.75	276.12	-3.9610
397.75	276.71	-3.9683
398.75	277.30	-3.9707
399.75	277.88	-3.9799
400.75	278.47	-3.9941
401.75	279.05	-4.0074
402.75	279.64	-4.0197
403.75	280.23	-4.0320
404.75	280.81	-4.0433
405.75	281.39	-4.0526
406.75	281.98	-4.0600
407.75	282.57	-4.0665
408.75	283.15	-4.0719
409.75	283.74	-4.0774
410.75	284.31	-4.0828
411.75	284.89	-4.0862
412.75	285.48	-4.0878
413.75	286.07	-4.0883
414.75	286.65	-4.0869
415.75	287.23	-4.0824
416.75	287.81	-4.0789
417.75	288.40	-4.0715
418.75	288.99	-4.0621
419.75	289.57	-4.0477
420.75	290.16	-4.0303
421.75	290.74	-4.0098
422.75	291.32	-3.9863
423.75	291.92	-3.9599
424.75	292.50	-3.9314
425.75	293.10	-3.8979
426.75	293.68	-3.8573
427.75	294.27	-3.8126
428.75	294.86	-3.7629
429.75	295.46	-3.7092
430.75	296.05	-3.6503
431.75	296.64	-3.5854
432.75	297.24	-3.5164
433.75	297.83	-3.4432
434.75	298.43	-3.3649
435.75	299.03	-3.2836
436.75	299.62	-3.2000
437.75	300.22	-3.1124
438.75	300.81	-3.0216
439.75	301.41	-2.9296
440.75	302.01	-2.8356
441.75	302.61	-2.7384
442.75	303.21	-2.6400
443.75	303.81	-2.5365
444.75	304.41	-2.4308
445.75	305.01	-2.3250
446.75	305.62	-2.2190
447.75	306.22	-2.1139
448.75	306.82	-2.0097
449.75	307.42	-1.9043
450.75	308.02	-1.8018
451.75	308.61	-1.7002
452.75	309.21	-1.6015
453.75	309.81	-1.5067
454.75	310.41	-1.4180
455.75	311.01	-1.3363
456.75	311.61	-1.2596
457.75	312.21	-1.1879
458.75	312.81	-1.1212
459.75	313.41	-1.0585
460.75	314.00	-1.0008
461.75	314.60	-0.9482
462.75	315.20	-0.9017
463.75	315.79	-0.8612
464.75	316.38	-0.8259
465.75	316.97	-0.7976
466.75	317.58	-0.7725
467.75	318.17	-0.7504
468.75	318.76	-0.7344
469.75	319.35	-0.7195
470.75	319.94	-0.7045
471.75	320.53	-0.6916
472.75	321.11	-0.6807
473.75	321.70	-0.6718
474.75	322.29	-0.6651
475.75	322.88	-0.6593
476.75	323.46	-0.6536
477.75	324.05	-0.6509
478.75	324.64	-0.6482
479.75	325.22	-0.6456
480.75	325.80	-0.6439
481.75	326.39	-0.6423
482.75	326.97	-0.6396
483.75	327.55	-0.6370
484.75	328.14	-0.6353
485.5	328.58	-0.6346
