time	Temp	HeatFlow
118.25	136.12	-0.2024
119.25	136.67	-0.2024
120.25	137.22	-0.2042
121.25	137.78	-0.2060
122.25	138.32	-0.2079
123.25	138.87	-0.2097
124.25	139.42	-0.2115
125.25	139.97	-0.2125
126.25	140.52	-0.2134
127.25	141.06	-0.2116
128.25	141.62	-0.2126
129.25	142.17	-0.2144
130.25	142.72	-0.2180
131.25	143.27	-0.2208
132.25	143.81	-0.2226
133.25	144.36	-0.2244
134.25	144.92	-0.2254
135.25	145.47	-0.2281
136.25	146.02	-0.2309
137.25	146.57	-0.2318
138.25	147.12	-0.2319
139.25	147.67	-0.2319
140.25	148.22	-0.2320
141.25	148.77	-0.2329
142.25	149.32	-0.2339
143.25	149.87	-0.2366
144.25	150.43	-0.2402
145.25	150.99	-0.2448
146.25	151.54	-0.2484
147.25	152.09	-0.2521
148.25	152.64	-0.2539
149.25	153.20	-0.2567
150.25	153.76	-0.2594
151.25	154.32	-0.2613
152.25	154.88	-0.2632
153.25	155.43	-0.2650
154.25	155.98	-0.2660
155.25	156.54	-0.2697
156.25	157.09	-0.2733
157.25	157.65	-0.2761
158.25	158.21	-0.2780
159.25	158.78	-0.2798
160.25	159.33	-0.2826
161.25	159.89	-0.2854
162.25	160.45	-0.2882
163.25	161.01	-0.2909
164.25	161.58	-0.2937
165.25	162.14	-0.2956
166.25	162.69	-0.2966
167.25	163.25	-0.2976
168.25	163.81	-0.2986
169.25	164.37	-0.2986
170.25	164.93	-0.2978
171.25	165.49	-0.2997
172.25	166.05	-0.3034
173.25	166.62	-0.3053
174.25	167.17	-0.3045
175.25	167.73	-0.3037
176.25	168.29	-0.3020
177.25	168.85	-0.3002
178.25	169.40	-0.2985
179.25	169.96	-0.2986
180.25	170.52	-0.2996
181.25	171.07	-0.2988
182.25	171.63	-0.2989
183.25	172.19	-0.3008
184.25	172.75	-0.3009
185.25	173.30	-0.3028
186.25	173.86	-0.3038
187.25	174.42	-0.3057
188.25	174.98	-0.3085
189.25	175.53	-0.3113
190.25	176.09	-0.3141
191.25	176.66	-0.3179
192.25	177.22	-0.3207
193.25	177.78	-0.3217
194.25	178.34	-0.3227
195.25	178.90	-0.3246
196.25	179.47	-0.3266
197.25	180.03	-0.3285
198.25	180.60	-0.3313
199.25	181.16	-0.3351
200.25	181.72	-0.3370
201.25	182.29	-0.3380
202.25	182.86	-0.3390
203.25	183.42	-0.3401
204.25	183.98	-0.3411
205.25	184.55	-0.3412
206.25	185.11	-0.3432
207.25	185.68	-0.3460
208.25	186.24	-0.3489
209.25	186.80	-0.3517
210.25	187.37	-0.3537
211.25	187.94	-0.3566
212.25	188.51	-0.3594
213.25	189.08	-0.3614
214.25	189.64	-0.3633
215.25	190.21	-0.3653
216.25	190.78	-0.3673
217.25	191.35	-0.3711
218.25	191.92	-0.3739
219.25	192.49	-0.3768
220.25	193.06	-0.3797
221.25	193.63	-0.3835
222.25	194.19	-0.3873
223.25	194.77	-0.3921
224.25	195.35	-0.3968
225.25	195.92	-0.4006
226.25	196.48	-0.4035
227.25	197.05	-0.4055
228.25	197.63	-0.4103
229.25	198.20	-0.4151
230.25	198.78	-0.4189
231.25	199.36	-0.4209
232.25	199.93	-0.4229
233.25	200.50	-0.4277
234.25	201.08	-0.4325
235.25	201.66	-0.4354
236.25	202.24	-0.4374
237.25	202.81	-0.4394
238.25	203.38	-0.4424
239.25	203.96	-0.4453
240.25	204.53	-0.4483
241.25	205.11	-0.4503
242.25	205.68	-0.4533
243.25	206.26	-0.4572
244.25	206.84	-0.4592
245.25	207.41	-0.4622
246.25	207.98	-0.4661
247.25	208.56	-0.4709
248.25	209.14	-0.4767
249.25	209.71	-0.4843
250.25	210.28	-0.4891
251.25	210.86	-0.4930
252.25	211.43	-0.4970
253.25	211.99	-0.5064
254.25	212.56	-0.5383
255.25	213.11	-0.6352
256.25	213.66	-0.8439
257.25	214.18	-1.2091
258.25	214.70	-1.7608
259.25	215.18	-2.4945
260.25	215.65	-3.3936
261.25	216.08	-4.4424
262.25	216.50	-5.6037
263.25	216.90	-6.8309
264.25	217.30	-8.0589
265.25	217.71	-9.1841
266.25	218.15	-10.057
267.25	218.65	-10.407
268.25	219.25	-9.9490
269.25	219.94	-8.9316
270.25	220.65	-7.8524
271.25	221.36	-6.8900
272.25	222.06	-6.0585
273.25	222.73	-5.3431
274.25	223.39	-4.7281
275.25	224.04	-4.1978
276.25	224.69	-3.7412
277.25	225.32	-3.3478
278.25	225.95	-3.0085
279.25	226.57	-2.7149
280.25	227.19	-2.4624
281.25	227.81	-2.2454
282.25	228.43	-2.0602
283.25	229.03	-1.9021
284.25	229.64	-1.7645
285.25	230.25	-1.6467
286.25	230.84	-1.5437
287.25	231.44	-1.4548
288.25	232.03	-1.3791
289.25	232.63	-1.3146
290.25	233.23	-1.2605
291.25	233.82	-1.2129
292.25	234.42	-1.1719
293.25	235.01	-1.1374
294.25	235.61	-1.1077
295.25	236.19	-1.0817
296.25	236.78	-1.0605
297.25	237.37	-1.0411
298.25	237.96	-1.0255
299.25	238.55	-1.0118
300.25	239.14	-0.9990
301.25	239.72	-0.9909
302.25	240.31	-0.9857
303.25	240.90	-0.9815
304.25	241.49	-0.9791
305.25	242.08	-0.9768
306.25	242.66	-0.9754
307.25	243.26	-0.9740
308.25	243.85	-0.9716
309.25	244.44	-0.9721
310.25	245.03	-0.9746
311.25	245.62	-0.9770
312.25	246.20	-0.9794
313.25	246.80	-0.9809
314.25	247.39	-0.9833
315.25	247.98	-0.9857
316.25	248.57	-0.9872
317.25	249.15	-0.9896
318.25	249.74	-0.9911
319.25	250.33	-0.9926
320.25	250.92	-0.9941
321.25	251.51	-0.9966
322.25	252.10	-0.9981
323.25	252.69	-1.0015
324.25	253.26	-1.0059
325.25	253.85	-1.0083
326.25	254.43	-1.0108
327.25	255.01	-1.0142
328.25	255.59	-1.0177
329.25	256.17	-1.0211
330.25	256.76	-1.0246
331.25	257.34	-1.0290
332.25	257.92	-1.0334
333.25	258.50	-1.0378
334.25	259.08	-1.0432
335.25	259.66	-1.0477
336.25	260.24	-1.0521
337.25	260.82	-1.0576
338.25	261.40	-1.0630
339.25	261.99	-1.0704
340.25	262.57	-1.0778
341.25	263.16	-1.0842
342.25	263.75	-1.0906
343.25	264.33	-1.0980
344.25	264.91	-1.1035
345.25	265.50	-1.1071
346.25	266.08	-1.1126
347.25	266.66	-1.1181
348.25	267.24	-1.1236
349.25	267.83	-1.1301
350.25	268.41	-1.1366
351.25	269.00	-1.1421
352.25	269.58	-1.1476
353.25	270.17	-1.1522
354.25	270.75	-1.1568
355.25	271.33	-1.1643
356.25	271.92	-1.1718
357.25	272.51	-1.1784
358.25	273.09	-1.1850
359.25	273.68	-1.1916
360.25	274.26	-1.1981
361.25	274.85	-1.2057
362.25	275.43	-1.2133
363.25	276.02	-1.2199
364.25	276.61	-1.2266
365.25	277.20	-1.2332
366.25	277.78	-1.2408
367.25	278.38	-1.2465
368.25	278.96	-1.2512
369.25	279.54	-1.2569
370.25	280.12	-1.2616
371.25	280.71	-1.2653
372.25	281.30	-1.2700
373.25	281.88	-1.2757
374.25	282.47	-1.2844
375.25	283.05	-1.2931
376.25	283.64	-1.3009
377.25	284.22	-1.3076
378.25	284.80	-1.3163
379.25	285.38	-1.3241
380.25	285.96	-1.3298
381.25	286.54	-1.3366
382.25	287.13	-1.3444
383.25	287.71	-1.3502
384.25	288.29	-1.3580
385.25	288.87	-1.3658
386.25	289.45	-1.3746
387.25	290.03	-1.3835
388.25	290.62	-1.3923
389.25	291.20	-1.4012
390.25	291.78	-1.4090
391.25	292.36	-1.4169
392.25	292.94	-1.4258
393.25	293.53	-1.4337
394.25	294.11	-1.4406
395.25	294.70	-1.4486
396.25	295.28	-1.4565
397.25	295.87	-1.4655
398.25	296.45	-1.4724
399.25	297.03	-1.4824
400.25	297.62	-1.4934
401.25	298.20	-1.5024
402.25	298.78	-1.5124
403.25	299.36	-1.5225
404.25	299.95	-1.5346
405.25	300.54	-1.5456
406.25	301.12	-1.5557
407.25	301.70	-1.5648
408.25	302.29	-1.5749
409.25	302.87	-1.5850
410.25	303.46	-1.5942
411.25	304.04	-1.6043
412.25	304.63	-1.6145
413.25	305.21	-1.6257
414.25	305.80	-1.6369
415.25	306.38	-1.6482
416.25	306.97	-1.6614
417.25	307.55	-1.6737
418.25	308.14	-1.6870
419.25	308.72	-1.6983
420.25	309.31	-1.7086
421.25	309.90	-1.7210
422.25	310.49	-1.7344
423.25	311.07	-1.7458
424.25	311.66	-1.7572
425.25	312.25	-1.7706
426.25	312.83	-1.7820
427.25	313.42	-1.7924
428.25	314.00	-1.8059
429.25	314.59	-1.8205
430.25	315.17	-1.8330
431.25	315.76	-1.8455
432.25	316.34	-1.8581
433.25	316.93	-1.8707
434.25	317.51	-1.8853
435.25	318.10	-1.8979
436.25	318.69	-1.9126
437.25	319.27	-1.9273
438.25	319.86	-1.9410
439.25	320.45	-1.9547
440.25	321.04	-1.9664
441.25	321.62	-1.9791
442.25	322.20	-1.9908
443.25	322.78	-2.0046
444.25	323.36	-2.0205
445.25	323.94	-2.0343
446.25	324.52	-2.0502
447.25	325.10	-2.0672
448.25	325.68	-2.0832
449.25	326.26	-2.1023
450.25	326.84	-2.1235
451.25	327.42	-2.1416
452.25	328.00	-2.1598
453.25	328.58	-2.1769
454.25	329.16	-2.1941
455.25	329.74	-2.2123
456.25	330.33	-2.2296
457.25	330.91	-2.2489
458.25	331.49	-2.2703
459.25	332.06	-2.2918
460.25	332.65	-2.3112
461.25	333.23	-2.3317
462.25	333.81	-2.3533
463.25	334.40	-2.3739
464.25	334.98	-2.3934
465.25	335.57	-2.4151
466.25	336.15	-2.4357
467.25	336.73	-2.4564
468.25	337.31	-2.4792
469.25	337.90	-2.5011
470.25	338.47	-2.5218
471.25	339.06	-2.5447
472.25	339.64	-2.5677
473.25	340.22	-2.5886
474.25	340.81	-2.6095
475.25	341.39	-2.6315
476.25	341.96	-2.6567
477.25	342.55	-2.6819
478.25	343.13	-2.7072
479.25	343.71	-2.7336
480.25	344.29	-2.7611
481.25	344.87	-2.7865
482.25	345.45	-2.8130
483.25	346.03	-2.8427
484.25	346.62	-2.8736
485.25	347.20	-2.9044
486.25	347.78	-2.9339
487.25	348.36	-2.9617
488.25	348.95	-2.9905
489.25	349.53	-3.0193
490.25	350.11	-3.0470
491.25	350.69	-3.0758
492.25	351.27	-3.1078
493.25	351.86	-3.1377
494.25	352.43	-3.1665
495.25	353.02	-3.1964
496.25	353.60	-3.2262
497.25	354.18	-3.2561
498.25	354.76	-3.2903
499.25	355.34	-3.3265
500.25	355.92	-3.3596
501.25	356.50	-3.3937
502.25	357.08	-3.4300
503.25	357.67	-3.4674
504.25	358.25	-3.5068
505.25	358.83	-3.5474
506.25	359.41	-3.5890
507.25	360.00	-3.6327
508.25	360.58	-3.6765
509.25	361.16	-3.7223
510.25	361.74	-3.7682
511.25	362.33	-3.8162
512.25	362.92	-3.8632
513.25	363.51	-3.9112
514.25	364.10	-3.9635
515.25	364.69	-4.0168
516.25	365.27	-4.0691
517.25	365.86	-4.1203
518.25	366.44	-4.1747
519.25	367.02	-4.2280
520.25	367.61	-4.2835
521.25	368.19	-4.3390
522.25	368.78	-4.3956
523.25	369.37	-4.4542
524.25	369.96	-4.5118
525.25	370.54	-4.5705
526.25	371.12	-4.6303
527.25	371.71	-4.6900
528.25	372.30	-4.7519
529.25	372.88	-4.8148
530.25	373.47	-4.8799
531.25	374.05	-4.9471
532.25	374.64	-5.0133
533.25	375.22	-5.0794
534.25	375.81	-5.1456
535.25	376.39	-5.2117
536.25	376.97	-5.2821
537.25	377.55	-5.3547
538.25	378.13	-5.4262
539.25	378.71	-5.4998
540.25	379.29	-5.5723
541.25	379.87	-5.6491
542.25	380.45	-5.7292
543.25	381.02	-5.8113
544.25	381.60	-5.8967
545.25	382.19	-5.9905
546.25	382.77	-6.0855
547.25	383.35	-6.1783
548.25	383.93	-6.2733
549.25	384.50	-6.3671
550.25	385.08	-6.4664
551.25	385.66	-6.5688
552.25	386.24	-6.6723
553.25	386.82	-6.7768
554.25	387.40	-6.8825
555.25	387.98	-6.9913
556.25	388.56	-7.1044
557.25	389.14	-7.2207
558.25	389.72	-7.3391
559.25	390.30	-7.4607
560.25	390.88	-7.5834
561.25	391.45	-7.7071
562.25	392.02	-7.8352
563.25	392.60	-7.9664
564.25	393.19	-8.0998
565.25	393.76	-8.2363
566.25	394.33	-8.3750
567.25	394.89	-8.5148
568.25	395.46	-8.6577
569.25	396.04	-8.8060
570.25	396.61	-8.9565
571.25	397.18	-9.1112
572.25	397.75	-9.2712
573.25	398.32	-9.4334
574.25	398.89	-9.5987
575.25	399.46	-9.7673
576.25	400.03	-9.9412
577.25	400.60	-10.123
578.25	401.16	-10.309
579.25	401.73	-10.500
580.25	402.29	-10.700
581.25	402.86	-10.907
582.25	403.42	-11.124
583.25	403.98	-11.355
584.25	404.54	-11.595
585.25	405.10	-11.838
586.25	405.66	-12.083
587.25	406.23	-12.329
588.25	406.79	-12.576
589.25	407.35	-12.825
590.25	407.91	-13.074
591.25	408.47	-13.319
592.25	409.03	-13.562
593.25	409.60	-13.802
594.25	410.16	-14.041
595.25	410.72	-14.272
596.25	411.28	-14.477
597.25	411.85	-14.641
598.25	412.43	-14.739
599.25	413.01	-14.744
600.25	413.60	-14.621
601.25	414.22	-14.311
602.25	414.87	-13.729
603.25	415.56	-12.794
604.25	416.29	-11.540
605.25	417.04	-10.118
606.25	417.80	-8.7271
607.25	418.54	-7.4895
608.25	419.27	-6.4290
609.25	419.98	-5.5296
610.25	420.68	-4.7690
611.25	421.37	-4.1299
612.25	422.04	-3.5933
613.25	422.71	-3.1430
614.25	423.36	-2.7632
615.25	424.01	-2.4432
616.25	424.64	-2.1754
617.25	425.28	-1.9503
618.25	425.91	-1.7593
619.25	426.53	-1.6003
620.25	427.15	-1.4670
621.25	427.77	-1.3528
622.25	428.39	-1.2589
623.25	429.00	-1.1810
624.25	429.61	-1.1149
625.25	430.22	-1.0583
626.25	430.83	-1.0103
627.25	431.44	-0.9677
628.25	432.04	-0.9325
629.25	432.64	-0.9036
630.25	433.24	-0.8812
631.25	433.85	-0.8620
632.25	434.44	-0.8460
633.25	435.04	-0.8332
634.25	435.64	-0.8236
635.25	436.24	-0.8151
636.25	436.84	-0.8076
637.25	437.45	-0.8012
638.25	438.05	-0.7959
639.25	438.65	-0.7927
640.25	439.24	-0.7916
641.25	439.83	-0.7906
642.25	440.43	-0.7884
643.25	441.03	-0.7874
644.25	441.63	-0.7874
645.25	442.23	-0.7874
646.25	442.83	-0.7863
647.25	443.42	-0.7863
648.25	444.01	-0.7852
649.25	444.61	-0.7842
650.25	445.20	-0.7842
651.25	445.80	-0.7852
652.25	446.40	-0.7852
653.25	446.99	-0.7895
654.25	447.58	-0.8012
655.25	448.17	-0.8194
656.25	448.76	-0.8300
657.25	449.37	-0.8279
658.25	449.97	-0.8215
659.25	450.56	-0.8140
660.25	451.15	-0.8087
661.25	451.75	-0.8066
662.25	452.35	-0.8034
663.25	452.94	-0.8012
664.25	453.53	-0.7980
665.25	454.14	-0.7980
666.25	454.73	-0.7970
667.25	455.33	-0.7938
668.25	455.92	-0.7948
669.25	456.52	-0.7938
670.25	457.11	-0.7906
671.25	457.71	-0.7884
672.25	458.30	-0.7863
673.25	458.89	-0.7852
674.25	459.49	-0.7863
675.25	460.09	-0.7863
676.25	460.68	-0.7874
677.25	461.28	-0.7884
678.25	461.87	-0.7863
679.25	462.46	-0.7852
680.25	463.06	-0.7820
681.25	463.65	-0.7799
682.25	464.25	-0.7767
683.25	464.84	-0.7746
684.25	465.43	-0.7724
685.25	466.03	-0.7724
686.25	466.63	-0.7735
687.25	467.22	-0.7724
688.25	467.81	-0.7724
689.25	468.41	-0.7724
690.25	469.01	-0.7714
691.25	469.60	-0.7703
692.25	470.20	-0.7703
693.25	470.80	-0.7671
694.25	471.40	-0.7660
695.25	472.00	-0.7660
695.25	472.07	-0.7660
