time	Temp	HeatFlow
98.25	134.75	-0.5916
99.25	135.29	-0.6006
100.25	135.83	-0.6097
101.25	136.38	-0.6196
102.25	136.93	-0.6295
103.25	137.48	-0.6404
104.25	138.03	-0.6521
105.25	138.58	-0.6647
106.25	139.13	-0.6782
107.25	139.68	-0.6909
108.25	140.23	-0.7035
109.25	140.77	-0.7161
110.25	141.33	-0.7279
111.25	141.87	-0.7406
112.25	142.42	-0.7541
113.25	142.97	-0.7677
114.25	143.53	-0.7813
115.25	144.08	-0.7975
116.25	144.63	-0.8138
117.25	145.19	-0.8292
118.25	145.74	-0.8455
119.25	146.30	-0.8609
120.25	146.85	-0.8745
121.25	147.41	-0.8863
122.25	147.96	-0.8973
123.25	148.52	-0.9082
124.25	149.08	-0.9192
125.25	149.62	-0.9302
126.25	150.18	-0.9393
127.25	150.74	-0.9503
128.25	151.28	-0.9622
129.25	151.83	-0.9714
130.25	152.39	-0.9824
131.25	152.94	-0.9916
132.25	153.49	-1.0008
133.25	154.05	-1.0119
134.25	154.61	-1.0220
135.25	155.16	-1.0321
136.25	155.71	-1.0432
137.25	156.27	-1.0533
138.25	156.82	-1.0635
139.25	157.38	-1.0736
140.25	157.94	-1.0838
141.25	158.50	-1.0931
142.25	159.06	-1.1015
143.25	159.62	-1.1099
144.25	160.18	-1.1201
145.25	160.74	-1.1285
146.25	161.30	-1.1351
147.25	161.86	-1.1426
148.25	162.42	-1.1501
149.25	162.97	-1.1559
150.25	163.53	-1.1616
151.25	164.09	-1.1700
152.25	164.66	-1.1776
153.25	165.22	-1.1851
154.25	165.78	-1.1918
155.25	166.34	-1.1976
156.25	166.91	-1.2033
157.25	167.47	-1.2055
158.25	168.02	-1.2058
159.25	168.58	-1.2080
160.25	169.14	-1.2092
161.25	169.70	-1.2096
162.25	170.26	-1.2091
163.25	170.82	-1.2103
164.25	171.37	-1.2107
165.25	171.93	-1.2129
166.25	172.48	-1.2141
167.25	173.04	-1.2145
168.25	173.60	-1.2158
169.25	174.16	-1.2170
170.25	174.72	-1.2174
171.25	175.28	-1.2178
172.25	175.84	-1.2182
173.25	176.41	-1.2195
174.25	176.97	-1.2217
175.25	177.54	-1.2221
176.25	178.11	-1.2216
177.25	178.68	-1.2192
178.25	179.24	-1.2178
179.25	179.81	-1.2155
180.25	180.37	-1.2131
181.25	180.94	-1.2099
182.25	181.51	-1.2048
183.25	182.07	-1.2016
184.25	182.64	-1.1984
185.25	183.21	-1.1942
186.25	183.78	-1.1910
187.25	184.35	-1.1886
188.25	184.92	-1.1845
189.25	185.48	-1.1803
190.25	186.05	-1.1762
191.25	186.62	-1.1729
192.25	187.19	-1.1697
193.25	187.76	-1.1673
194.25	188.33	-1.1650
195.25	188.90	-1.1627
196.25	189.47	-1.1604
197.25	190.05	-1.1562
198.25	190.62	-1.1539
199.25	191.19	-1.1506
200.25	191.76	-1.1474
201.25	192.34	-1.1441
202.25	192.90	-1.1409
203.25	193.48	-1.1376
204.25	194.05	-1.1362
205.25	194.62	-1.1339
206.25	195.20	-1.1316
207.25	195.78	-1.1302
208.25	196.35	-1.1287
209.25	196.93	-1.1264
210.25	197.50	-1.1241
211.25	198.07	-1.1236
212.25	198.65	-1.1231
213.25	199.24	-1.1217
214.25	199.81	-1.1203
215.25	200.39	-1.1198
216.25	200.97	-1.1193
217.25	201.55	-1.1179
218.25	202.12	-1.1175
219.25	202.70	-1.1188
220.25	203.28	-1.1211
221.25	203.85	-1.1225
222.25	204.43	-1.1248
223.25	205.01	-1.1308
224.25	205.59	-1.1359
225.25	206.17	-1.1410
226.25	206.74	-1.1479
227.25	207.31	-1.1558
228.25	207.89	-1.1655
229.25	208.46	-1.1762
230.25	209.04	-1.1832
231.25	209.60	-1.1846
232.25	210.17	-1.2101
233.25	210.72	-1.2970
234.25	211.27	-1.4600
235.25	211.82	-1.7329
236.25	212.35	-2.1267
237.25	212.87	-2.5720
238.25	213.40	-2.9330
239.25	213.97	-2.9780
240.25	214.57	-2.7000
241.25	215.20	-2.3511
242.25	215.82	-2.0549
243.25	216.43	-1.8125
244.25	217.04	-1.6090
245.25	217.64	-1.4381
246.25	218.25	-1.2959
247.25	218.85	-1.1769
248.25	219.44	-1.0765
249.25	220.03	-0.9919
250.25	220.63	-0.9232
251.25	221.22	-0.8656
252.25	221.82	-0.8183
253.25	222.41	-0.7793
254.25	222.99	-0.7459
255.25	223.58	-0.7191
256.25	224.16	-0.6969
257.25	224.74	-0.6794
258.25	225.33	-0.6647
259.25	225.91	-0.6528
260.25	226.49	-0.6437
261.25	227.07	-0.6383
262.25	227.65	-0.6349
263.25	228.23	-0.6333
264.25	228.81	-0.6308
265.25	229.39	-0.6292
266.25	229.98	-0.6304
267.25	230.56	-0.6345
268.25	231.15	-0.6414
269.25	231.73	-0.6483
270.25	232.32	-0.6562
271.25	232.90	-0.6641
272.25	233.49	-0.6720
273.25	234.08	-0.6789
274.25	234.66	-0.6868
275.25	235.25	-0.6966
276.25	235.85	-0.7064
277.25	236.43	-0.7163
278.25	237.01	-0.7261
279.25	237.59	-0.7369
280.25	238.18	-0.7477
281.25	238.76	-0.7613
282.25	239.35	-0.7760
283.25	239.93	-0.7906
284.25	240.52	-0.8081
285.25	241.10	-0.8247
286.25	241.69	-0.8432
287.25	242.28	-0.8627
288.25	242.86	-0.8841
289.25	243.44	-0.9065
290.25	244.03	-0.9298
291.25	244.61	-0.9551
292.25	245.19	-0.9814
293.25	245.78	-1.0086
294.25	246.37	-1.0369
295.25	246.96	-1.0661
296.25	247.54	-1.0963
297.25	248.13	-1.1266
298.25	248.71	-1.1588
299.25	249.30	-1.1929
300.25	249.88	-1.2280
301.25	250.47	-1.2642
302.25	251.06	-1.3013
303.25	251.65	-1.3395
304.25	252.23	-1.3767
305.25	252.81	-1.4140
306.25	253.39	-1.4513
307.25	253.97	-1.4905
308.25	254.55	-1.5298
309.25	255.12	-1.5701
310.25	255.70	-1.6105
311.25	256.28	-1.6519
312.25	256.87	-1.6923
313.25	257.44	-1.7328
314.25	258.01	-1.7724
315.25	258.59	-1.8130
316.25	259.16	-1.8546
317.25	259.74	-1.8972
318.25	260.31	-1.9418
319.25	260.89	-1.9864
320.25	261.47	-2.0321
321.25	262.05	-2.0769
322.25	262.63	-2.1207
323.25	263.21	-2.1656
324.25	263.78	-2.2114
325.25	264.35	-2.2554
326.25	264.93	-2.3004
327.25	265.51	-2.3445
328.25	266.09	-2.3887
329.25	266.67	-2.4319
330.25	267.25	-2.4762
331.25	267.84	-2.5205
332.25	268.42	-2.5619
333.25	269.00	-2.6024
334.25	269.58	-2.6430
335.25	270.16	-2.6826
336.25	270.75	-2.7184
337.25	271.32	-2.7552
338.25	271.90	-2.7920
339.25	272.48	-2.8299
340.25	273.07	-2.8649
341.25	273.65	-2.9018
342.25	274.22	-2.9398
343.25	274.81	-2.9779
344.25	275.39	-3.0160
345.25	275.98	-3.0571
346.25	276.56	-3.0992
347.25	277.14	-3.1414
348.25	277.72	-3.1846
349.25	278.31	-3.2279
350.25	278.89	-3.2712
351.25	279.47	-3.3156
352.25	280.05	-3.3610
353.25	280.63	-3.4065
354.25	281.21	-3.4540
355.25	281.80	-3.4996
356.25	282.38	-3.5462
357.25	282.97	-3.5939
358.25	283.54	-3.6436
359.25	284.12	-3.6924
360.25	284.70	-3.7413
361.25	285.27	-3.7901
362.25	285.85	-3.8411
363.25	286.42	-3.8931
364.25	287.00	-3.9462
365.25	287.57	-3.9983
366.25	288.14	-4.0515
367.25	288.72	-4.1048
368.25	289.30	-4.1601
369.25	289.88	-4.2176
370.25	290.46	-4.2800
371.25	291.03	-4.3446
372.25	291.61	-4.4102
373.25	292.18	-4.4749
374.25	292.76	-4.5407
375.25	293.34	-4.6066
376.25	293.92	-4.6756
377.25	294.49	-4.7466
378.25	295.07	-4.8208
379.25	295.65	-4.8971
380.25	296.23	-4.9755
381.25	296.80	-5.0540
382.25	297.38	-5.1346
383.25	297.95	-5.2183
384.25	298.53	-5.3052
385.25	299.11	-5.3932
386.25	299.69	-5.4793
387.25	300.26	-5.5654
388.25	300.84	-5.6548
389.25	301.41	-5.7472
390.25	301.98	-5.8387
391.25	302.56	-5.9335
392.25	303.13	-6.0304
393.25	303.71	-6.1284
394.25	304.28	-6.2266
395.25	304.86	-6.3249
396.25	305.43	-6.4253
397.25	306.01	-6.5280
398.25	306.58	-6.6337
399.25	307.15	-6.7396
400.25	307.72	-6.8467
401.25	308.30	-6.9550
402.25	308.87	-7.0644
403.25	309.43	-7.1748
404.25	310.00	-7.2866
405.25	310.57	-7.3995
406.25	311.14	-7.5166
407.25	311.72	-7.6370
408.25	312.29	-7.7616
409.25	312.86	-7.8895
410.25	313.42	-8.0205
411.25	313.99	-8.1548
412.25	314.57	-8.2935
413.25	315.14	-8.4344
414.25	315.71	-8.5785
415.25	316.28	-8.7290
416.25	316.85	-8.8838
417.25	317.42	-9.0419
418.25	317.98	-9.2042
419.25	318.55	-9.3699
420.25	319.12	-9.5390
421.25	319.68	-9.7123
422.25	320.25	-9.8870
423.25	320.81	-10.068
424.25	321.37	-10.253
425.25	321.93	-10.444
426.25	322.50	-10.637
427.25	323.05	-10.834
428.25	323.61	-11.036
429.25	324.17	-11.244
430.25	324.73	-11.457
431.25	325.28	-11.673
432.25	325.83	-11.896
433.25	326.39	-12.121
434.25	326.94	-12.353
435.25	327.50	-12.593
436.25	328.05	-12.840
437.25	328.61	-13.090
438.25	329.16	-13.346
439.25	329.71	-13.603
440.25	330.26	-13.864
441.25	330.81	-14.126
442.25	331.36	-14.390
443.25	331.91	-14.658
444.25	332.47	-14.929
445.25	333.02	-15.202
446.25	333.57	-15.474
447.25	334.12	-15.744
448.25	334.67	-16.008
449.25	335.22	-16.260
450.25	335.78	-16.500
451.25	336.34	-16.722
452.25	336.89	-16.916
453.25	337.46	-17.065
454.25	338.03	-17.142
455.25	338.62	-17.108
456.25	339.22	-16.901
457.25	339.86	-16.455
458.25	340.52	-15.701
459.25	341.22	-14.599
460.25	341.97	-13.205
461.25	342.73	-11.672
462.25	343.50	-10.159
463.25	344.26	-8.7769
464.25	345.00	-7.5749
465.25	345.72	-6.5484
466.25	346.43	-5.6722
467.25	347.12	-4.9245
468.25	347.80	-4.2857
469.25	348.48	-3.7384
470.25	349.14	-3.2721
471.25	349.79	-2.8752
472.25	350.43	-2.5392
473.25	351.08	-2.2533
474.25	351.71	-2.0079
475.25	352.34	-1.7977
476.25	352.96	-1.6185
477.25	353.57	-1.4659
478.25	354.19	-1.3368
479.25	354.80	-1.2269
480.25	355.40	-1.1320
481.25	356.01	-1.0509
482.25	356.62	-0.9826
483.25	357.22	-0.9261
484.25	357.82	-0.8780
485.25	358.43	-0.8375
486.25	359.03	-0.8044
487.25	359.63	-0.7756
488.25	360.23	-0.7511
489.25	360.83	-0.7297
490.25	361.43	-0.7116
491.25	362.03	-0.6967
492.25	362.63	-0.6839
493.25	363.23	-0.6721
494.25	363.82	-0.6625
495.25	364.42	-0.6551
496.25	365.02	-0.6487
497.25	365.61	-0.6412
498.25	366.21	-0.6348
499.25	366.80	-0.6316
500.25	367.40	-0.6295
501.25	368.00	-0.6252
502.25	368.59	-0.6241
503.25	369.19	-0.6220
504.25	369.78	-0.6188
505.25	370.37	-0.6167
506.25	370.97	-0.6135
507.25	371.56	-0.6103
508.25	372.15	-0.6081
509.25	372.75	-0.6081
510.25	373.34	-0.6092
511.25	373.94	-0.6103
512.25	374.53	-0.6113
513.25	375.13	-0.6124
514.25	375.72	-0.6124
515.25	376.31	-0.6124
516.25	376.91	-0.6103
517.25	377.50	-0.6092
518.25	378.10	-0.6081
519.25	378.68	-0.6081
520.25	379.28	-0.6081
521.25	379.87	-0.6071
522.25	380.46	-0.6049
523.25	381.05	-0.6060
524.25	381.65	-0.6081
525.25	382.24	-0.6113
526.25	382.84	-0.6124
527.25	383.43	-0.6135
528.25	384.02	-0.6177
529.25	384.61	-0.6199
530.25	385.21	-0.6209
531.25	385.80	-0.6231
532.25	386.40	-0.6252
532.25	386.54	-0.6252
