time	Temp	HeatFlow
115.25	155.82	-0.9579
116.25	156.38	-0.9635
117.25	156.93	-0.9700
118.25	157.49	-0.9757
119.25	158.05	-0.9813
120.25	158.60	-0.9861
121.25	159.15	-0.9908
122.25	159.71	-0.9983
123.25	160.27	-1.0058
124.25	160.82	-1.0105
125.25	161.38	-1.0171
126.25	161.94	-1.0237
127.25	162.50	-1.0312
128.25	163.05	-1.0378
129.25	163.62	-1.0444
130.25	164.18	-1.0519
131.25	164.74	-1.0594
132.25	165.30	-1.0678
133.25	165.87	-1.0745
134.25	166.43	-1.0802
135.25	166.99	-1.0841
136.25	167.56	-1.0881
137.25	168.11	-1.0911
138.25	168.68	-1.0941
139.25	169.24	-1.0962
140.25	169.80	-1.0993
141.25	170.36	-1.1014
142.25	170.92	-1.1036
143.25	171.47	-1.1048
144.25	172.02	-1.1078
145.25	172.58	-1.1109
146.25	173.14	-1.1121
147.25	173.70	-1.1116
148.25	174.26	-1.1137
149.25	174.82	-1.1168
150.25	175.38	-1.1217
151.25	175.94	-1.1275
152.25	176.50	-1.1333
153.25	177.05	-1.1373
154.25	177.61	-1.1403
155.25	178.17	-1.1425
156.25	178.73	-1.1456
157.25	179.29	-1.1487
158.25	179.85	-1.1518
159.25	180.41	-1.1540
160.25	180.97	-1.1562
161.25	181.54	-1.1602
162.25	182.10	-1.1652
163.25	182.66	-1.1692
164.25	183.22	-1.1723
165.25	183.78	-1.1764
166.25	184.34	-1.1795
167.25	184.91	-1.1827
168.25	185.48	-1.1858
169.25	186.04	-1.1880
170.25	186.60	-1.1893
171.25	187.16	-1.1898
172.25	187.73	-1.1920
173.25	188.30	-1.1961
174.25	188.86	-1.2002
175.25	189.43	-1.2052
176.25	189.99	-1.2102
177.25	190.56	-1.2161
178.25	191.13	-1.2211
179.25	191.69	-1.2243
180.25	192.27	-1.2266
181.25	192.84	-1.2298
182.25	193.40	-1.2339
183.25	193.96	-1.2371
184.25	194.53	-1.2403
185.25	195.10	-1.2444
186.25	195.67	-1.2495
187.25	196.23	-1.2546
188.25	196.80	-1.2606
189.25	197.37	-1.2666
190.25	197.94	-1.2726
191.25	198.51	-1.2804
192.25	199.08	-1.2892
193.25	199.65	-1.2970
194.25	200.22	-1.3031
195.25	200.79	-1.3119
196.25	201.36	-1.3198
197.25	201.94	-1.3249
198.25	202.50	-1.3310
199.25	203.08	-1.3380
200.25	203.65	-1.3477
201.25	204.23	-1.3603
202.25	204.80	-1.3701
203.25	205.37	-1.3789
204.25	205.95	-1.3869
205.25	206.52	-1.3930
206.25	207.10	-1.3992
207.25	207.67	-1.4053
208.25	208.25	-1.4105
209.25	208.82	-1.4176
210.25	209.40	-1.4265
211.25	209.98	-1.4336
212.25	210.55	-1.4398
213.25	211.13	-1.4469
214.25	211.70	-1.4549
215.25	212.28	-1.4593
216.25	212.85	-1.4636
217.25	213.42	-1.4670
218.25	214.00	-1.4695
219.25	214.57	-1.4701
220.25	215.14	-1.4652
221.25	215.71	-1.4518
222.25	216.27	-1.4319
223.25	216.84	-1.4111
224.25	217.41	-1.4164
225.25	217.98	-1.4692
226.25	218.54	-1.5819
227.25	219.09	-1.7835
228.25	219.63	-2.1029
229.25	220.16	-2.5404
230.25	220.67	-3.0914
231.25	221.16	-3.7579
232.25	221.64	-4.5297
233.25	222.09	-5.3910
234.25	222.53	-6.3277
235.25	222.97	-7.3269
236.25	223.38	-8.3735
237.25	223.80	-9.4565
238.25	224.21	-10.565
239.25	224.62	-11.699
240.25	225.02	-12.860
241.25	225.42	-14.032
242.25	225.82	-15.199
243.25	226.21	-16.355
244.25	226.61	-17.497
245.25	227.02	-18.618
246.25	227.42	-19.710
247.25	227.83	-20.761
248.25	228.23	-21.751
249.25	228.66	-22.646
250.25	229.11	-23.395
251.25	229.59	-23.956
252.25	230.09	-24.267
253.25	230.66	-24.097
254.25	231.33	-23.139
255.25	232.10	-21.483
256.25	232.92	-19.557
257.25	233.75	-17.660
258.25	234.56	-15.913
259.25	235.36	-14.351
260.25	236.14	-12.969
261.25	236.91	-11.756
262.25	237.65	-10.690
263.25	238.38	-9.7557
264.25	239.10	-8.9366
265.25	239.80	-8.2189
266.25	240.48	-7.5886
267.25	241.16	-7.0337
268.25	241.84	-6.5496
269.25	242.50	-6.1277
270.25	243.15	-5.7586
271.25	243.80	-5.4348
272.25	244.44	-5.1498
273.25	245.08	-4.8988
274.25	245.71	-4.6809
275.25	246.34	-4.4924
276.25	246.97	-4.3257
277.25	247.59	-4.1769
278.25	248.20	-4.0480
279.25	248.81	-3.9382
280.25	249.42	-3.8426
281.25	250.03	-3.7585
282.25	250.64	-3.6857
283.25	251.24	-3.6215
284.25	251.84	-3.5659
285.25	252.44	-3.5188
286.25	253.03	-3.4804
287.25	253.62	-3.4515
288.25	254.21	-3.4283
289.25	254.81	-3.4110
290.25	255.41	-3.3974
291.25	255.99	-3.3887
292.25	256.58	-3.3819
293.25	257.17	-3.3741
294.25	257.76	-3.3682
295.25	258.35	-3.3643
296.25	258.93	-3.3613
297.25	259.52	-3.3593
298.25	260.10	-3.3582
299.25	260.69	-3.3582
300.25	261.27	-3.3591
301.25	261.85	-3.3619
302.25	262.43	-3.3676
303.25	263.02	-3.3744
304.25	263.60	-3.3811
305.25	264.18	-3.3879
306.25	264.75	-3.3966
307.25	265.34	-3.4063
308.25	265.92	-3.4179
309.25	266.50	-3.4296
310.25	267.07	-3.4432
311.25	267.65	-3.4569
312.25	268.24	-3.4725
313.25	268.82	-3.4882
314.25	269.40	-3.5038
315.25	269.98	-3.5185
316.25	270.56	-3.5352
317.25	271.14	-3.5529
318.25	271.72	-3.5706
319.25	272.30	-3.5874
320.25	272.89	-3.6042
321.25	273.47	-3.6230
322.25	274.05	-3.6437
323.25	274.64	-3.6626
324.25	275.22	-3.6814
325.25	275.80	-3.7022
326.25	276.38	-3.7231
327.25	276.97	-3.7440
328.25	277.55	-3.7649
329.25	278.13	-3.7849
330.25	278.72	-3.8049
331.25	279.30	-3.8249
332.25	279.88	-3.8470
333.25	280.46	-3.8700
334.25	281.05	-3.8911
335.25	281.63	-3.9112
336.25	282.22	-3.9334
337.25	282.80	-3.9566
338.25	283.39	-3.9788
339.25	283.96	-3.9990
340.25	284.54	-4.0183
341.25	285.11	-4.0386
342.25	285.69	-4.0589
343.25	286.27	-4.0793
344.25	286.84	-4.1006
345.25	287.41	-4.1230
346.25	287.99	-4.1444
347.25	288.57	-4.1669
348.25	289.15	-4.1894
349.25	289.73	-4.2119
350.25	290.30	-4.2334
351.25	290.88	-4.2530
352.25	291.46	-4.2756
353.25	292.03	-4.2992
354.25	292.61	-4.3249
355.25	293.19	-4.3506
356.25	293.77	-4.3774
357.25	294.35	-4.4022
358.25	294.93	-4.4260
359.25	295.51	-4.4519
360.25	296.09	-4.4778
361.25	296.66	-4.5037
362.25	297.24	-4.5297
363.25	297.82	-4.5577
364.25	298.39	-4.5857
365.25	298.97	-4.6148
366.25	299.56	-4.6460
367.25	300.14	-4.6772
368.25	300.72	-4.7075
369.25	301.30	-4.7367
370.25	301.88	-4.7640
371.25	302.46	-4.7944
372.25	303.05	-4.8239
373.25	303.62	-4.8553
374.25	304.21	-4.8879
375.25	304.79	-4.9214
376.25	305.37	-4.9551
377.25	305.96	-4.9908
378.25	306.54	-5.0246
379.25	307.12	-5.0543
380.25	307.70	-5.0820
381.25	308.28	-5.1108
382.25	308.87	-5.1397
383.25	309.45	-5.1706
384.25	310.03	-5.2015
385.25	310.62	-5.2315
386.25	311.21	-5.2626
387.25	311.79	-5.2896
388.25	312.37	-5.3156
389.25	312.95	-5.3427
390.25	313.53	-5.3688
391.25	314.11	-5.3960
392.25	314.70	-5.4242
393.25	315.28	-5.4525
394.25	315.87	-5.4819
395.25	316.45	-5.5082
396.25	317.04	-5.5346
397.25	317.62	-5.5609
398.25	318.20	-5.5832
399.25	318.79	-5.6036
400.25	319.37	-5.6228
401.25	319.95	-5.6432
402.25	320.53	-5.6635
403.25	321.11	-5.6839
404.25	321.70	-5.7034
405.25	322.28	-5.7217
406.25	322.86	-5.7412
407.25	323.44	-5.7596
408.25	324.03	-5.7751
409.25	324.60	-5.7893
410.25	325.18	-5.8027
411.25	325.77	-5.8088
412.25	326.35	-5.8129
413.25	326.93	-5.8148
414.25	327.52	-5.8137
415.25	328.10	-5.8094
416.25	328.68	-5.8030
417.25	329.26	-5.7946
418.25	329.85	-5.7820
419.25	330.44	-5.7642
420.25	331.02	-5.7379
421.25	331.61	-5.7033
422.25	332.19	-5.6602
423.25	332.78	-5.6067
424.25	333.37	-5.5457
425.25	333.95	-5.4783
426.25	334.55	-5.4025
427.25	335.14	-5.3171
428.25	335.74	-5.2222
429.25	336.34	-5.1156
430.25	336.94	-4.9952
431.25	337.54	-4.8640
432.25	338.14	-4.7211
433.25	338.74	-4.5652
434.25	339.35	-4.4008
435.25	339.95	-4.2276
436.25	340.56	-4.0447
437.25	341.17	-3.8541
438.25	341.78	-3.6569
439.25	342.39	-3.4561
440.25	342.99	-3.2561
441.25	343.60	-3.0601
442.25	344.21	-2.8713
443.25	344.81	-2.6927
444.25	345.42	-2.5277
445.25	346.02	-2.3785
446.25	346.63	-2.2407
447.25	347.23	-2.1176
448.25	347.82	-2.0079
449.25	348.42	-1.9087
450.25	349.01	-1.8190
451.25	349.61	-1.7411
452.25	350.21	-1.6675
453.25	350.79	-1.6003
454.25	351.39	-1.5480
455.25	351.98	-1.5075
456.25	352.57	-1.4723
457.25	353.16	-1.4435
458.25	353.74	-1.4200
459.25	354.33	-1.3997
460.25	354.92	-1.3837
461.25	355.51	-1.3688
462.25	356.10	-1.3549
463.25	356.68	-1.3443
464.25	357.27	-1.3347
465.25	357.86	-1.3251
466.25	358.45	-1.3187
467.25	359.03	-1.3123
468.25	359.62	-1.3059
469.25	360.20	-1.2984
470.25	360.79	-1.2920
471.25	361.37	-1.2888
472.25	361.96	-1.2867
473.25	362.55	-1.2867
474.25	363.14	-1.2899
475.25	363.72	-1.2920
476.25	364.31	-1.2952
477.25	364.91	-1.2984
478.25	365.49	-1.2995
479.25	366.07	-1.3016
480.25	366.67	-1.3027
481.25	367.26	-1.3037
482.25	367.84	-1.3048
483.25	368.43	-1.3069
484.25	369.01	-1.3080
485.25	369.61	-1.3091
486.25	370.19	-1.3080
487.25	370.79	-1.3080
488.25	371.38	-1.3080
489.25	371.96	-1.3091
490.25	372.55	-1.3112
491.25	373.14	-1.3144
492.25	373.73	-1.3155
493.25	374.32	-1.3155
494	374.69	-1.3165
