time	Temp	HeatFlow
204	194.74	-0.2442
205	195.31	-0.2443
206	195.87	-0.2463
207	196.44	-0.2491
208	197.00	-0.2510
209	197.56	-0.2530
210	198.13	-0.2549
211	198.69	-0.2559
212	199.26	-0.2569
213	199.82	-0.2589
214	200.38	-0.2618
215	200.95	-0.2637
216	201.51	-0.2656
217	202.09	-0.2685
218	202.65	-0.2714
219	203.22	-0.2733
220	203.79	-0.2744
221	204.36	-0.2754
222	204.93	-0.2764
223	205.49	-0.2784
224	206.07	-0.2813
225	206.63	-0.2842
226	207.20	-0.2889
227	207.78	-0.2900
228	208.35	-0.2910
229	208.92	-0.2930
230	209.49	-0.2940
231	210.06	-0.2951
232	210.62	-0.2961
233	211.20	-0.2972
234	211.78	-0.2982
235	212.35	-0.2984
236	212.92	-0.3004
237	213.49	-0.3023
238	214.06	-0.3034
239	214.63	-0.3045
240	215.21	-0.3046
241	215.78	-0.3047
242	216.35	-0.3030
243	216.93	-0.2994
244	217.50	-0.2921
245	218.07	-0.2726
246	218.64	-0.2419
247	219.21	-0.2102
248	219.78	-0.1982
249	220.35	-0.1992
250	220.92	-0.2086
251	221.49	-0.2387
252	222.07	-0.2716
253	222.64	-0.2885
254	223.21	-0.2990
255	223.78	-0.3076
256	224.34	-0.3143
257	224.91	-0.3210
258	225.48	-0.3267
259	226.05	-0.3316
260	226.62	-0.3364
261	227.19	-0.3404
262	227.76	-0.3443
263	228.33	-0.3482
264	228.90	-0.3512
265	229.47	-0.3570
266	230.04	-0.3609
267	230.61	-0.3668
268	231.18	-0.3717
269	231.75	-0.3756
270	232.33	-0.3786
271	232.90	-0.3835
272	233.47	-0.3884
273	234.04	-0.3933
274	234.62	-0.3992
275	235.19	-0.4041
276	235.77	-0.4081
277	236.33	-0.4121
278	236.91	-0.4161
279	237.49	-0.4191
280	238.06	-0.4231
281	238.65	-0.4271
282	239.22	-0.4302
283	239.80	-0.4342
284	240.39	-0.4373
285	240.96	-0.4385
286	241.53	-0.4387
287	242.12	-0.4408
288	242.69	-0.4439
289	243.28	-0.4460
290	243.86	-0.4491
291	244.44	-0.4512
292	245.02	-0.4524
293	245.60	-0.4536
294	246.18	-0.4539
295	246.77	-0.4550
296	247.35	-0.4562
297	247.94	-0.4565
298	248.52	-0.4577
299	249.10	-0.4589
300	249.68	-0.4601
301	250.27	-0.4613
302	250.85	-0.4596
303	251.44	-0.4589
304	252.02	-0.4591
305	252.60	-0.4584
306	253.18	-0.4577
307	253.75	-0.4589
308	254.32	-0.4601
309	254.90	-0.4613
310	255.48	-0.4625
311	256.06	-0.4647
312	256.64	-0.4659
313	257.22	-0.4662
314	257.80	-0.4655
315	258.37	-0.4638
316	258.95	-0.4631
317	259.52	-0.4633
318	260.11	-0.4645
319	260.69	-0.4658
320	261.27	-0.4670
321	261.85	-0.4692
322	262.42	-0.4694
323	263.00	-0.4697
324	263.58	-0.4709
325	264.16	-0.4712
326	264.74	-0.4724
327	265.32	-0.4717
328	265.90	-0.4701
329	266.48	-0.4693
330	267.06	-0.4706
331	267.64	-0.4728
332	268.22	-0.4731
333	268.79	-0.4733
334	269.37	-0.4736
335	269.95	-0.4749
336	270.53	-0.4761
337	271.12	-0.4783
338	271.70	-0.4806
339	272.28	-0.4809
340	272.86	-0.4811
341	273.43	-0.4824
342	274.02	-0.4866
343	274.60	-0.4879
344	275.19	-0.4882
345	275.76	-0.4884
346	276.34	-0.4877
347	276.93	-0.4870
348	277.51	-0.4873
349	278.09	-0.4886
350	278.67	-0.4899
351	279.25	-0.4921
352	279.83	-0.4934
353	280.41	-0.4957
354	280.99	-0.4980
355	281.58	-0.5002
356	282.16	-0.5015
357	282.74	-0.5038
358	283.33	-0.5061
359	283.91	-0.5094
360	284.49	-0.5107
361	285.07	-0.5100
362	285.65	-0.5093
363	286.22	-0.5096
364	286.80	-0.5109
365	287.38	-0.5122
366	287.95	-0.5126
367	288.53	-0.5109
368	289.11	-0.5092
369	289.68	-0.5085
370	290.26	-0.5068
371	290.84	-0.5061
372	291.41	-0.5075
373	291.99	-0.5098
374	292.57	-0.5111
375	293.14	-0.5134
376	293.72	-0.5147
377	294.30	-0.5171
378	294.88	-0.5184
379	295.45	-0.5197
380	296.03	-0.5220
381	296.61	-0.5224
382	297.19	-0.5237
383	297.78	-0.5261
384	298.36	-0.5284
385	298.94	-0.5297
386	299.52	-0.5311
387	300.10	-0.5335
388	300.68	-0.5348
389	301.27	-0.5362
390	301.85	-0.5365
391	302.43	-0.5358
392	303.01	-0.5352
393	303.60	-0.5376
394	304.18	-0.5379
395	304.76	-0.5393
396	305.34	-0.5396
397	305.92	-0.5410
398	306.51	-0.5403
399	307.09	-0.5397
400	307.66	-0.5400
401	308.25	-0.5414
402	308.83	-0.5428
403	309.41	-0.5452
404	309.98	-0.5465
405	310.57	-0.5459
406	311.15	-0.5452
407	311.73	-0.5456
408	312.31	-0.5459
409	312.89	-0.5473
410	313.47	-0.5467
411	314.05	-0.5460
412	314.63	-0.5474
413	315.21	-0.5488
414	315.80	-0.5502
415	316.38	-0.5516
416	316.97	-0.5540
417	317.55	-0.5565
418	318.13	-0.5579
419	318.72	-0.5572
420	319.30	-0.5597
421	319.88	-0.5621
422	320.47	-0.5625
423	321.05	-0.5629
424	321.63	-0.5633
425	322.22	-0.5657
426	322.80	-0.5671
427	323.38	-0.5686
428	323.96	-0.5679
429	324.54	-0.5683
430	325.12	-0.5708
431	325.69	-0.5722
432	326.28	-0.5716
433	326.86	-0.5720
434	327.43	-0.5734
435	328.02	-0.5748
436	328.60	-0.5763
437	329.18	-0.5777
438	329.76	-0.5781
439	330.33	-0.5785
440	330.91	-0.5800
441	331.49	-0.5804
442	332.07	-0.5787
443	332.65	-0.5781
444	333.23	-0.5785
445	333.81	-0.5789
446	334.39	-0.5814
447	334.97	-0.5839
448	335.55	-0.5854
449	336.13	-0.5879
450	336.72	-0.5904
451	337.30	-0.5908
452	337.88	-0.5902
453	338.46	-0.5906
454	339.04	-0.5932
455	339.61	-0.5936
456	340.19	-0.5940
457	340.77	-0.5955
458	341.35	-0.5949
459	341.93	-0.5942
460	342.51	-0.5936
461	343.10	-0.5940
462	343.68	-0.5945
463	344.26	-0.5960
464	344.84	-0.5985
465	345.43	-0.6011
466	346.01	-0.6026
467	346.59	-0.6041
468	347.18	-0.6035
469	347.76	-0.6039
470	348.34	-0.6060
471	348.93	-0.6060
472	349.51	-0.6049
473	350.09	-0.6049
474	350.67	-0.6039
475	351.25	-0.6017
476	351.83	-0.6007
477	352.41	-0.5996
478	352.99	-0.5996
479	353.58	-0.5996
480	354.16	-0.5996
481	354.74	-0.6007
482	355.32	-0.6028
483	355.90	-0.6007
484	356.48	-0.5996
485	357.07	-0.6007
486	357.65	-0.5996
487	358.23	-0.5985
488	358.81	-0.5985
489	359.39	-0.5996
490	359.97	-0.6007
491	360.55	-0.6039
492	361.14	-0.6060
493	361.72	-0.6081
494	362.31	-0.6092
495	362.89	-0.6135
496	363.47	-0.6177
497	364.06	-0.6209
498	364.64	-0.6231
499	365.23	-0.6263
500	365.82	-0.6305
501	366.41	-0.6348
502	366.99	-0.6369
503	367.57	-0.6391
504	368.15	-0.6433
505	368.74	-0.6465
506	369.33	-0.6476
507	369.92	-0.6497
508	370.50	-0.6508
509	371.08	-0.6529
510	371.67	-0.6551
511	372.26	-0.6583
512	372.85	-0.6604
513	373.44	-0.6615
514	374.02	-0.6647
515	374.61	-0.6668
516	375.19	-0.6689
517	375.77	-0.6700
518	376.36	-0.6711
519	376.95	-0.6711
520	377.54	-0.6721
521	378.12	-0.6721
522	378.71	-0.6732
523	379.29	-0.6732
524	379.88	-0.6732
525	380.47	-0.6764
526	381.05	-0.6828
527	381.63	-0.6935
528	382.22	-0.7148
529	382.80	-0.7756
530	383.37	-0.9517
531	383.93	-1.3325
532	384.45	-1.9652
533	384.94	-2.8528
534	385.39	-3.9901
535	385.83	-5.3301
536	386.25	-6.8184
537	386.65	-8.4284
538	387.03	-10.148
539	387.40	-11.974
540	387.76	-13.887
541	388.11	-15.851
542	388.46	-17.827
543	388.80	-19.810
544	389.13	-21.785
545	389.47	-23.719
546	389.82	-25.618
547	390.16	-27.495
548	390.51	-29.349
549	390.86	-31.183
550	391.21	-33.009
551	391.56	-34.832
552	391.91	-36.640
553	392.26	-38.426
554	392.61	-40.192
555	392.96	-41.945
556	393.32	-43.689
557	393.68	-45.411
558	394.05	-47.104
559	394.42	-48.729
560	394.80	-50.160
561	395.28	-50.561
562	396.08	-47.715
563	397.25	-41.889
564	398.50	-35.777
565	399.70	-30.423
566	400.82	-25.872
567	401.87	-22.019
568	402.87	-18.759
569	403.82	-15.999
570	404.72	-13.661
571	405.58	-11.682
572	406.41	-10.006
573	407.20	-8.5873
574	407.97	-7.3839
575	408.73	-6.3650
576	409.46	-5.5019
577	410.17	-4.7700
578	410.87	-4.1512
579	411.55	-3.6274
580	412.22	-3.1825
581	412.88	-2.8027
582	413.53	-2.4805
583	414.18	-2.2095
584	414.81	-1.9791
585	415.45	-1.7838
586	416.07	-1.6185
587	416.69	-1.4798
588	417.31	-1.3613
589	417.93	-1.2611
590	418.54	-1.1768
591	419.15	-1.1042
592	419.76	-1.0413
593	420.36	-0.9890
594	420.96	-0.9442
595	421.57	-0.9068
596	422.17	-0.8770
597	422.77	-0.8503
598	423.37	-0.8279
599	423.97	-0.8076
600	424.56	-0.7916
601	425.16	-0.7788
602	425.76	-0.7671
603	426.36	-0.7575
604	426.95	-0.7500
605	427.55	-0.7447
606	428.15	-0.7383
607	428.74	-0.7340
608	429.33	-0.7297
609	429.93	-0.7244
610	430.52	-0.7201
611	431.11	-0.7191
612	431.71	-0.7180
613	432.30	-0.7169
614	432.89	-0.7169
615	433.48	-0.7148
616	434.08	-0.7148
617	434.67	-0.7159
618	435.27	-0.7169
619	435.86	-0.7180
620	436.45	-0.7180
620.5	436.75	-0.7169
