time	Temp	HeatFlow
225	208.42	-2.1410
226	208.99	-2.1679
227	209.56	-2.2012
228	210.12	-2.2550
229	210.68	-2.3673
230	211.22	-2.6079
231	211.74	-3.0233
232	212.24	-3.6462
233	212.71	-4.4805
234	213.15	-5.4864
235	213.58	-6.6186
236	213.99	-7.8332
237	214.39	-9.0867
238	214.79	-10.342
239	215.18	-11.575
240	215.58	-12.758
241	215.99	-13.856
242	216.41	-14.835
243	216.85	-15.639
244	217.33	-16.150
245	217.88	-16.214
246	218.48	-15.828
247	219.15	-15.035
248	219.87	-13.853
249	220.63	-12.503
250	221.38	-11.221
251	222.12	-10.091
252	222.83	-9.1157
253	223.54	-8.2789
254	224.23	-7.5631
255	224.90	-6.9514
256	225.56	-6.4293
257	226.22	-5.9845
258	226.86	-5.6050
259	227.50	-5.2797
260	228.14	-5.0049
261	228.77	-4.7739
262	229.39	-4.5795
263	230.00	-4.4159
264	230.62	-4.2815
265	231.23	-4.1732
266	231.83	-4.0847
267	232.44	-4.0141
268	233.03	-3.9584
269	233.63	-3.9160
270	234.23	-3.8858
271	234.83	-3.8641
272	235.42	-3.8499
273	236.00	-3.8414
274	236.60	-3.8395
275	237.19	-3.8414
276	237.78	-3.8453
277	238.37	-3.8539
278	238.95	-3.8634
279	239.54	-3.8739
280	240.13	-3.8816
281	240.72	-3.8911
282	241.31	-3.9026
283	241.89	-3.9122
284	242.48	-3.9228
285	243.07	-3.9344
286	243.66	-3.9488
287	244.25	-3.9652
288	244.84	-3.9825
289	245.43	-3.9999
290	246.01	-4.0191
291	246.60	-4.0394
292	247.19	-4.0616
293	247.78	-4.0819
294	248.36	-4.1051
295	248.95	-4.1284
296	249.54	-4.1526
297	250.13	-4.1759
298	250.72	-4.2012
299	251.31	-4.2284
300	251.90	-4.2576
301	252.48	-4.2877
302	253.06	-4.3169
303	253.64	-4.3452
304	254.23	-4.3745
305	254.81	-4.4038
306	255.39	-4.4361
307	255.97	-4.4693
308	256.56	-4.5007
309	257.14	-4.5340
310	257.72	-4.5683
311	258.30	-4.6018
312	258.89	-4.6362
313	259.47	-4.6707
314	260.06	-4.7052
315	260.63	-4.7407
316	261.21	-4.7743
317	261.79	-4.8099
318	262.37	-4.8465
319	262.95	-4.8842
320	263.53	-4.9228
321	264.11	-4.9625
322	264.69	-5.0041
323	265.27	-5.0468
324	265.84	-5.0895
325	266.43	-5.1353
326	267.01	-5.1801
327	267.58	-5.2269
328	268.16	-5.2757
329	268.74	-5.3255
330	269.32	-5.3774
331	269.90	-5.4293
332	270.48	-5.4833
333	271.06	-5.5392
334	271.64	-5.5953
335	272.22	-5.6534
336	272.80	-5.7135
337	273.38	-5.7746
338	273.96	-5.8369
339	274.55	-5.9012
340	275.13	-5.9645
341	275.71	-6.0290
342	276.29	-6.0935
343	276.87	-6.1571
344	277.44	-6.2227
345	278.02	-6.2904
346	278.60	-6.3582
347	279.18	-6.4270
348	279.75	-6.4959
349	280.33	-6.5679
350	280.91	-6.6410
351	281.49	-6.7181
352	282.07	-6.7954
353	282.65	-6.8757
354	283.22	-6.9570
355	283.80	-7.0415
356	284.37	-7.1270
357	284.95	-7.2107
358	285.52	-7.2934
359	286.09	-7.3792
360	286.66	-7.4661
361	287.23	-7.5542
362	287.81	-7.6454
363	288.38	-7.7346
364	288.94	-7.8239
365	289.52	-7.9135
366	290.09	-8.0041
367	290.66	-8.0938
368	291.24	-8.1817
369	291.81	-8.2667
370	292.38	-8.3507
371	292.95	-8.4319
372	293.53	-8.5092
373	294.10	-8.5806
374	294.68	-8.6461
375	295.26	-8.7058
376	295.84	-8.7594
377	296.42	-8.8082
378	297.00	-8.8519
379	297.58	-8.8917
380	298.16	-8.9266
381	298.74	-8.9544
382	299.32	-8.9742
383	299.91	-8.9871
384	300.49	-8.9888
385	301.08	-8.9765
386	301.67	-8.9470
387	302.26	-8.8953
388	302.86	-8.8173
389	303.46	-8.7088
390	304.07	-8.5669
391	304.68	-8.3862
392	305.29	-8.1617
393	305.91	-7.8913
394	306.53	-7.5728
395	307.17	-7.2134
396	307.82	-6.8190
397	308.46	-6.3984
398	309.10	-5.9610
399	309.75	-5.5108
400	310.40	-5.0538
401	311.05	-4.5971
402	311.69	-4.1509
403	312.35	-3.7226
404	313.00	-3.3233
405	313.64	-2.9561
406	314.27	-2.6262
407	314.91	-2.3370
408	315.54	-2.0883
409	316.16	-1.8762
410	316.78	-1.6946
411	317.40	-1.5375
412	318.02	-1.4048
413	318.62	-1.2904
414	319.24	-1.1904
415	319.85	-1.1046
416	320.45	-1.0321
417	321.06	-0.9698
418	321.66	-0.9157
419	322.26	-0.8678
420	322.86	-0.8259
421	323.45	-0.7913
422	324.04	-0.7608
423	324.63	-0.7343
424	325.22	-0.7110
425	325.82	-0.6917
426	326.40	-0.6746
427	326.99	-0.6625
428	327.58	-0.6547
429	328.18	-0.6458
430	328.77	-0.6358
431	329.36	-0.6300
432	329.95	-0.6232
433	330.54	-0.6163
434	331.12	-0.6125
435	331.71	-0.6067
436	332.30	-0.5988
437	332.89	-0.5919
438	333.48	-0.5870
439	334.06	-0.5833
440	334.64	-0.5826
441	335.23	-0.5809
442	335.81	-0.5782
443	336.39	-0.5765
444	336.98	-0.5759
445	337.57	-0.5763
446	338.15	-0.5756
447	338.74	-0.5729
448	339.33	-0.5701
449	339.91	-0.5695
450	340.50	-0.5699
451	341.08	-0.5703
452	341.67	-0.5707
453	342.26	-0.5690
454	342.85	-0.5695
455	343.43	-0.5699
456	344.01	-0.5703
456.75	344.53	-0.5707
